genre,track_id,loudness,tempo,time_signature,key,mode,duration,hotttnesss,max_segment_time,end_of_fade_in,start_of_fade_out,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12,max_segment_timbre1,max_segment_timbre2,max_segment_timbre3,max_segment_timbre4,max_segment_timbre5,max_segment_timbre6,max_segment_timbre7,max_segment_timbre8,max_segment_timbre9,max_segment_timbre10,max_segment_timbre11,max_segment_timbre12
classic pop and rock,b'TRATFEN128F14A3A6E',-10.736,170.897,4,9,1,214.96118,0.38479890996490645,168.18499,0.0,203.198,42.84542277339348,68.58645772266073,5.816270574971811,-1.4097722660653846,-9.350290868094698,10.703126268320183,-18.69812288613305,-11.118775648252546,4.237170236753104,-0.8512333709131927,-6.677727170236744,2.401066516347239,32.778494458241205,3039.1232954996217,2703.655006449901,1935.5207004441922,951.3762916358016,1443.9774657089722,865.9587350029376,803.07477605226,350.4694777669607,532.0935361631257,429.2060096076376,334.4849711894876,48.296,53.926,37.0,14.205,40.736,12.665,-20.268,-47.174,17.055,28.427,5.144,-8.595
classic pop and rock,b'TRAWPQO128F14604D1',-11.795,99.777,1,7,1,156.21179,0.38479890996490645,114.86041,7.169,139.755,38.01909076433124,58.17889171974521,29.89117197452228,28.581170382165627,-6.086125796178343,11.773507961783428,-6.310245222929931,-0.9823917197452251,-3.3106449044585995,7.680162420382161,-4.757141719745221,3.6078105095541413,148.58035894876838,3257.6361072303125,3903.983081056412,5123.632934131802,740.1439561067876,1583.0631763773263,942.4440305354071,944.9647829420968,419.40381108569096,477.78401984623093,533.8965751980679,330.4858288542208,50.429,70.224,45.65,-10.113,-22.064,13.641,-14.344,-14.103,-17.18,39.393,6.071,35.777
classic pop and rock,b'TRAWHWM128F14A3AA7',-11.81,141.052,4,7,1,261.09342,0.38479890996490645,221.93333,0.172,255.803,41.238962555066095,-24.3219449339207,50.35246035242295,4.694964757709247,5.851025330396496,6.456888766519821,-25.701112334801778,-2.846963656387661,5.956893171806164,-5.455340308370053,0.3226266519823791,-2.425584801762116,20.970728925910663,1911.1107408515943,1657.9910902528325,2018.18052289083,733.5795140907685,761.3606203521659,652.440249027028,525.1859575504408,326.6798774434339,344.15561355489535,363.0904529189815,248.75461881769803,48.468,-11.02,51.663,73.717,34.578,-5.431,-37.127,-1.289,13.846,4.505,-41.725,-11.61
classic pop and rock,b'TRABLSO128F14A4707',-13.134,152.434,1,2,1,177.57995,0.38479890996490645,120.73533,0.125,167.544,39.15951079136691,-83.08043645083931,-3.224031175059951,-16.89458273381297,-6.963258992805752,-11.116069544364505,-21.832458033573136,-3.247860911270984,-8.421522781774577,-3.3387841726618688,5.235779376498804,14.533851318944848,55.283100062833164,4189.3740564234195,3683.0580663179726,1543.4190998594624,1372.0028581487497,876.1392975083528,893.611241332171,418.4232974099107,546.9311179856916,375.7403219582149,212.6038825412535,467.0922798340087,51.154,-31.689,99.051,13.056,-21.48,-8.751,-36.611,-27.46,40.695,2.32,11.004,24.939
classic pop and rock,b'TRAEHTK128F14A4706',-13.881,101.577,4,7,1,183.11791,0.38479890996490645,48.36961,0.125,176.448,41.48754562737637,15.67128517110266,-3.8415931558935337,-22.10647528517111,-14.714148288973398,-11.322169201520916,-31.40388973384032,-5.025511406844113,-17.182435361216722,-3.671374524714829,3.7575684410646355,11.916366920152084,14.367199339172906,3844.2685659452954,1686.282412093032,816.5987406448264,968.5840910388462,507.50206738772073,561.7952932387925,414.79097578979315,397.605189515784,301.5616865612523,203.4903438574833,330.73315981403897,47.941,39.116,77.441,7.889,13.55,-12.707,18.939,-4.76,1.33,-0.804,-7.503,44.639
classic pop and rock,b'TRALZUL128F4236D23',-4.068,92.299,4,11,0,161.82812,0.4725129501738872,86.78762,0.0,161.828,52.27131000000001,44.240056,28.682336000000006,1.512867999999999,-13.334277999999983,-15.476915999999992,3.5878040000000024,8.159586,7.737044000000001,10.441765999999998,-2.905974000000001,-5.389358000000001,5.0802576139000015,688.9846609008639,717.3862710791044,1173.216377070576,358.432001380716,508.9213447489442,351.92707449758404,419.759750962604,232.32395947806395,211.47431187124417,271.55343827732406,140.19323260583604,53.29,62.766,48.127,15.486,-2.351,-11.54,20.866,35.377,7.59,23.866,-31.931,-16.891
classic pop and rock,b'TRABXFI12903CC4E89',-7.0,120.712,3,3,0,166.922,0.39834951712239913,34.57673,0.327,157.872,47.32786864406782,-10.014758474576247,59.39963276836163,13.126882768361604,0.7087274011299428,4.68080084745763,2.1194717514124273,-8.249009887005647,12.21445056497176,-8.074039548022599,0.2801567796610169,-0.5486596045197745,26.28108059997726,1072.8501174261273,1094.552712726723,940.9025108097034,326.44945180563315,592.5506006199432,567.9701114073932,302.4145055775861,309.3867305300423,216.55746555775787,198.928813064403,305.2641072499503,48.673,-27.657,87.282,56.015,7.504,34.375,20.621,25.985,8.252,-9.743,-34.109,15.719
classic pop and rock,b'TRAKKTE128F934B0D9',-8.23,88.808,4,6,1,129.67138,0.39834951712239913,115.66181,0.131,119.298,47.23506904231623,4.689469933184855,56.253229398663684,-1.7864677060133622,-26.442881959910878,-4.175207126948776,3.234398663697106,-1.588031180400891,13.645815144766155,-1.2500244988864146,-3.290837416481071,13.323579064587964,18.91473909322871,1346.6381333315,1244.2494745821193,1296.255427687709,543.9185589237052,473.9200093357175,831.8318729212456,360.5113061950186,330.68992613732087,191.89686814862037,187.35352544127247,364.21476003439426,52.747,30.54,57.952,35.996,-1.708,-16.273,14.037,-5.24,4.524,-11.979,-11.458,11.283
classic pop and rock,b'TRAITOL128F148528B',-9.059,113.431,4,4,1,156.36853,0.39834951712239913,137.31433,0.363,149.519,45.59933403361342,42.9362016806723,112.4574453781513,27.03060924369749,-21.33746008403362,-1.0871953781512609,0.5632268907563067,3.301813025210079,-3.706334033613443,2.7918151260504196,4.69342016806723,23.05479411764704,33.074787184640044,4744.10768795932,2290.053611272225,1846.2977537002523,653.5398960047094,807.7526946950208,993.8672911544024,446.78183829487244,803.3238312266583,386.9978772851495,212.93872504194619,488.2710491424862,49.246,33.723,100.882,66.278,-10.291,-44.898,-3.601,-19.778,-25.98,9.258,-10.09,26.758
classic pop and rock,b'TRASZVC128F1485291',-9.206,88.675,1,8,1,143.882,0.39834951712239913,80.08259,0.363,136.562,46.06325333333333,-28.95127999999998,88.11179733333339,8.988237333333336,-42.72643466666665,-3.6732399999999994,-5.402370666666667,-8.086490666666664,7.728429333333336,-2.7865893333333314,1.0782853333333342,7.658778666666665,32.910941021155544,2055.0028400309334,1082.764358385594,590.5807201863395,841.0683176910644,357.8141261184,663.7185375346064,374.2761079832459,361.43325980767264,210.78083747401965,127.8724833772514,259.46054388434493,51.716,20.737,106.392,2.618,-38.729,2.459,7.198,-22.002,14.379,-4.185,5.791,14.127
classic pop and rock,b'TRAKVLY128F426E6AD',-6.863,122.939,4,9,1,138.762,0.39834951712239913,93.38771,0.183,131.506,47.39215445026182,-4.248128272251308,52.30446596858638,-7.88647120418848,-4.260138743455498,-2.665623036649217,-23.692191099476442,-1.2710366492146608,7.64842931937173,4.708180628272247,-1.8484267015706803,1.133547120418849,40.39570310965294,1328.4752731537033,2665.2753232540776,2464.610420631367,695.0991866011686,796.5968914599933,1408.7659967566751,385.60321926043673,497.0589053758946,234.93223248308004,251.23356163206213,479.39797193364336,54.583,64.821,68.426,10.149,-25.455,-3.488,-77.81,-28.3,22.385,9.782,-16.336,-3.41
classic pop and rock,b'TRAXDNU128F9341CDE',-9.363,119.028,4,2,1,187.42812,0.44949348272169454,138.96268,0.212,175.543,44.027592105263125,-58.04655701754381,18.543643274853807,-0.5252792397660837,-9.698675438596483,3.450960526315791,3.875561403508764,0.39863011695906553,-1.3539400584795294,-8.285820175438595,-1.3194327485380144,2.313564327485381,28.050347601165733,1515.7656035742327,984.1787911856127,891.9113850024348,530.9299605964145,642.4798827572126,368.2263341760544,401.5826896219586,258.4792937434832,286.66207702468046,208.29456069284566,184.35470171077432,52.229,-6.079,16.379,1.576,19.893,4.266,-3.114,-11.781,31.408,1.081,-7.562,8.181
classic pop and rock,b'TRAPVXU128F149E7CD',-8.026,182.085,1,9,1,279.84934,0.44949348272169454,115.20249,0.271,269.276,47.803386227545,-27.560395209580836,61.97475648702592,8.23166367265469,-21.565491017964092,-7.553312375249503,2.5103682634730524,-4.421932135728539,17.11402495009981,-4.464641716566868,2.519215568862276,6.740060878243512,11.874087013502914,1104.7683893228527,1120.1534798828186,741.5029740655254,469.83843814612686,522.2441653485288,322.9118089831445,313.200285023338,171.62781610815995,179.32390657921786,191.98778889364968,161.04535480567517,50.85,-3.477,54.56,-31.661,-12.06,-0.112,19.78,4.185,20.529,-9.199,-4.933,-6.491
classic pop and rock,b'TRBGKOU128F148C6C6',-12.098,209.955,4,4,1,193.12281,0.3975172158211834,26.90966,2.595,187.246,42.620369586140576,19.778586140519756,-1.6528036573628504,5.614128007699713,-11.782850818094335,-11.21492011549568,11.361145332050034,-18.43060635226181,7.72102887391723,-4.623456207892204,4.740142444658324,23.756215591915275,14.898346092472494,1264.156956687239,1271.211531807456,811.2144036457887,642.0309502924721,715.9395644238402,622.9591498123721,669.6971442001901,434.8206452137963,479.29395089870764,234.5273918257151,384.47758880048804,45.379,-16.502,38.787,76.781,28.159,-43.754,21.893,-47.232,20.591,18.71,10.886,35.291
classic pop and rock,b'TRALJVQ128F428C764',-6.182,92.186,4,5,1,261.17179,0.681987760425536,235.05252,0.183,251.826,46.8458796068796,-20.139988943488966,-5.4684508599508534,2.144539312039311,-6.146669533169534,-11.352550368550379,3.355782555282558,-13.474728501228485,8.781164619164617,-3.610512285012285,1.9154385749385763,-1.8958918918918917,24.81230572260625,2041.4399329372247,1759.532120372895,1845.6175484867858,734.7779860787506,948.3269009010252,446.85308654362706,580.5866404287455,276.56861221614383,355.0278188690136,360.3957730865215,212.5608032561255,54.705,20.668,68.593,19.54,7.807,-19.86,9.295,-4.38,-16.275,-9.784,16.187,-6.264
classic pop and rock,b'TRAKWZS128F4284294',-6.991,115.277,1,9,0,427.36281,0.6295148000131604,374.48259,4.592,423.985,44.7591774809161,13.893252544529282,-2.777526081424924,40.6302805343511,-6.7206533078880435,6.654443384223908,-19.772083969465655,-13.300592875318092,14.472788804071264,7.351921755725204,11.059181933842236,2.260606234096686,32.57732042460735,1659.9490000513636,2465.7151722442327,2575.4591775644294,1183.670928444054,1536.3819805941243,824.5341555463827,559.9568895645299,387.60002745157976,419.22078235329303,451.36907156359234,320.6722926483829,50.905,38.624,19.974,62.796,-10.598,3.962,-49.759,-26.331,26.939,28.188,12.079,9.902
classic pop and rock,b'TRBDYEF128F423DC43',-9.328,90.719,1,0,1,240.97914,0.6295148000131604,141.46717,0.258,225.379,41.10736459909229,-33.7635900151286,17.704476550680774,-7.258405446293504,-5.7047594553706515,-4.961423600605144,-6.972642965204228,-5.02031164901664,4.159015128593044,-3.376875945537067,-2.5469652042360056,-1.995553706505296,85.97824953877702,1711.0767711556657,2546.636450969568,1416.9840945769135,838.0521065548457,629.5506423470379,589.4518552129196,355.4277760360065,414.4797157637652,252.51922137341498,202.31678218184527,250.16061399900707,53.092,23.917,48.951,-1.158,-21.297,1.642,-30.881,40.893,17.005,-6.264,4.506,-2.306
classic pop and rock,b'TRAJODO12903CD7591',-13.339,157.956,5,5,1,297.92608,0.37479121926418446,178.69311,0.218,291.666,42.04933143785544,58.54542810722982,36.296783103168174,3.824522339561327,-33.74712997562959,-23.396737611697812,14.14341348497153,-10.608219333874903,4.303552396425673,5.743216896831859,1.366690495532087,2.1489642567018716,10.129919737427565,1005.154751365873,1371.6615929123384,432.62864623162915,725.5678053770947,274.93789413342705,261.46043322220646,337.8387064929161,239.71272084676713,262.9731252194057,109.64891504555541,184.46861684681323,46.168,108.999,42.372,-11.817,0.377,41.608,31.218,28.995,12.985,10.597,15.019,-12.24
classic pop and rock,b'TRABMYD128F428BD38',-11.661,100.15,1,2,1,113.60608,0.37479121926418446,108.18027,0.223,110.022,42.761550239234474,-33.82931818181817,65.12119856459334,19.477133971291863,-36.315504784689,-11.937641148325351,15.338947368421062,0.8267105263157888,9.692858851674643,4.383289473684212,-1.8627440191387554,-7.568557416267937,27.197181486710452,5496.888704504028,2115.9872032356907,1377.1496150586072,1991.1946359006947,647.1386399717038,940.9814213752213,767.4457398085495,1065.7290404417997,359.0570050238605,249.25960360672258,589.6839374763689,49.683,62.41,39.766,24.95,-41.26,-13.533,10.82,-18.274,51.262,2.606,-13.349,-27.364
classic pop and rock,b'TRAQWKC128F428BD2C',-12.519,84.983,4,10,0,286.06649,0.37479121926418446,252.13184,0.444,277.583,38.50356443556447,7.045715284715289,3.650057942057921,11.48635164835165,-16.75633466533467,-1.942433566433568,14.241286713286712,14.428737262737265,8.634296703296718,7.566970029970032,-1.0937132867132875,14.4522657342657,54.03141223385994,3601.044095568285,2671.0052558607767,1787.7529450731477,1383.3904231217664,1127.7485812725597,1045.3108401325794,973.4676317241743,724.7629774214575,437.5033104506506,335.3760476370766,395.43494349382024,48.499,65.547,32.706,21.184,18.241,5.571,62.507,0.118,-9.76,-20.231,22.051,-3.302
classic pop and rock,b'TRAZKCX128F4288F26',-5.968,70.074,3,8,1,234.68363,0.37479121926418446,106.28059,0.305,228.554,48.941895959595925,28.352602020202035,31.60158888888891,5.806350505050504,-22.49474141414138,-12.960840404040413,2.5722181818181844,-2.342417171717171,4.16687272727273,-0.9306585858585859,0.8940737373737377,2.4403131313131365,13.863230028569543,2084.381054677977,1040.3995126461393,589.8740679407822,816.0744197775791,507.870463194731,649.7772339604767,548.0263903946543,245.95039892925635,310.7357285804057,180.06528176122936,293.10406501709986,53.646,53.674,38.292,9.022,-15.084,2.387,21.94,14.341,0.359,3.728,-6.385,2.813
classic pop and rock,b'TRADJTR128F423CEB8',-13.192,145.055,1,1,0,373.26322,0.3604457658067229,29.39333,0.978,364.008,35.05293526084228,26.64456756756755,-36.90608799497174,62.53770081709612,-12.388955373978611,19.469207416719044,28.008710873664388,-0.2433375235700872,-2.1470886235072277,-3.0897083595223083,-2.482402891263352,3.077019484600879,44.161839665827735,6085.353634056862,7184.23786150578,2074.566981504454,2206.23854613943,2627.2987615786,1228.512246082341,1034.3118458540237,412.2303225848548,551.9681898797465,543.8023690853231,243.09079825166287,45.875,-17.305,32.801,27.779,6.728,76.462,83.023,42.852,18.776,-69.869,5.411,2.698
classic pop and rock,b'TRBCRKZ128F4241B9E',-15.011,162.009,4,1,0,246.02077,0.3604457658067229,153.13211,0.0,226.191,36.11191666666666,-15.717455197132598,-3.8452401433691734,37.07594265232975,-4.559864695340499,15.778991935483845,26.86385752688169,-18.436428315412186,1.4574417562724022,6.065845878136197,-6.775382616487465,4.131558243727601,35.14715808534946,2046.4541543411808,3314.3384433097217,2614.090128571982,752.3347840704014,1684.9685671191091,758.5414317816721,874.8703651534614,288.8631099867511,603.1011633561745,494.51310820754657,184.6007184652458,44.05,-15.461,36.03,42.799,10.91,73.953,55.385,12.924,49.907,-12.298,32.942,-12.558
classic pop and rock,b'TRATCIW128F4266325',-14.883,145.618,4,9,1,159.99955,0.3604457658067229,42.49011,4.603,143.11,27.353697068403875,132.99920195439753,-101.34108469055367,33.8023110749186,-38.25981921824105,8.836644951140062,14.448239413680772,-13.199806188925086,-1.125913680781758,9.301991856677525,0.5607524429967435,8.195744299674272,78.81366956621287,5419.0604054087335,9464.368657354375,5060.993266875549,1657.8349731187839,4396.932036896744,1193.9301710452876,1753.965048094359,399.92518597137627,711.701366754005,738.006489078781,357.0946921088843,39.812,118.759,9.209,-49.133,14.728,183.599,46.419,27.038,2.551,12.581,32.901,0.009
classic pop and rock,b'TRATOCH128F4285825',-9.351,175.628,1,7,1,201.9522,0.3604457658067229,115.32463,2.873,187.96,43.36338907469344,-22.37337012263098,-7.0388639910813815,11.858686733556304,-8.95241694537346,-4.261219620958758,-12.250471571906367,-10.555180602006699,7.577289855072465,0.8291716833890747,-3.5885875139353436,-7.08147380156075,31.786779229891778,1233.264342589877,2698.189256487632,2391.7922205852537,805.2733372642838,1068.89165648577,776.4988323762816,469.14862234196454,337.4515709683809,356.34252549337884,318.39285998816115,272.5156381199939,49.587,6.363,16.642,61.59,-13.14,-15.061,10.296,-29.248,10.296,-27.628,10.221,-13.958
classic pop and rock,b'TRBEPTI128F4266340',-18.679,141.148,4,0,1,261.79873,0.3604457658067229,173.68771,2.717,245.447,31.77194726930324,3.338956685499067,42.36929943502824,57.379055555555574,-0.5292871939736364,5.035708097928435,25.594629001883206,-1.1564905838041444,-1.1556553672316374,-5.54473822975518,0.2914124293785304,-18.481645951035773,27.826164707200643,4966.364865314508,4143.2288671834085,2296.271895606141,1220.9462074118678,1478.5090511558462,921.5958553350545,1085.8738399372924,507.60063586616286,490.7677349277093,489.44219996737803,423.6349155206002,41.985,5.7,19.273,90.004,2.559,34.472,-39.566,61.273,12.796,-53.493,57.983,1.636
classic pop and rock,b'TRAPHPB12903CFE973',-12.449,159.659,4,6,1,152.00608,0.3604457658067229,33.38757,0.328,138.937,38.98267334360551,31.71657935285053,-21.26428967642528,17.182380585516214,1.6653867488443752,3.0622819722650245,5.827950693374428,-27.821281972265027,-6.737288135593219,-0.866788906009244,1.0624144838212641,3.624580893682588,36.147506808549814,1618.7019845950138,1478.9949463598455,1314.551411560855,847.8022109706101,1484.4617906092435,744.1835008357823,768.2850984366698,372.94236377059906,531.4724148599076,336.07696684977486,243.19926609861787,46.103,12.298,5.441,32.638,26.338,43.708,22.438,-9.649,3.518,5.352,10.827,-5.591
classic pop and rock,b'TRAYZLG128F92F3BCD',-9.791,157.983,4,11,1,184.47628,0.3604457658067229,54.558,0.63,173.169,42.69034861278647,65.02272617611574,2.0271387213510277,10.537160434258151,-7.461592279855247,13.883629674306407,2.0208721351025334,-3.3699408926417393,-8.122933655006042,4.425021712907113,-6.036933655006031,-9.19303015681545,24.366010241557188,1071.7840080372036,2074.429364751568,1601.8154953096048,886.8548625840656,1166.9664526167787,616.5230035518053,487.0948220339009,280.65162728751665,332.4069929404214,398.7551258496393,215.2206953850976,47.71,87.621,12.209,22.97,-38.406,37.638,6.309,2.258,-18.171,2.531,-12.22,-10.319
classic pop and rock,b'TRANRLO128F92F3BE9',-10.099,158.813,4,8,1,251.14077,0.3604457658067229,199.89188,0.618,239.613,41.166424855491314,95.48075240847793,4.037160886319848,8.740913294797688,0.0896242774566517,18.954784200385344,-10.852578998073215,-4.223446050096339,7.3475953757225545,6.467979768786131,-10.92543063583815,-2.1083082851637753,28.962982053601852,1263.7290315080616,1856.0220771465608,1597.896348040654,866.7915971420691,1549.0613388667248,727.3341962784422,464.11958515845794,335.55574776691475,346.90419820286627,411.9598463742828,230.99037356391972,49.416,116.794,43.687,58.464,-0.223,29.563,14.126,-17.283,-3.234,12.957,28.121,-12.027
classic pop and rock,b'TRAIADF12903D0023E',-8.173,132.088,4,6,0,193.12281,0.3604457658067229,165.63655,0.14,185.359,43.532855795148265,88.43345687331546,39.19355390835576,20.728777628032322,-25.171431266846337,10.989672506738543,5.587326145552565,-2.879063342318059,-10.259861185983825,-1.8156078167115894,-4.866847708894878,-3.2858962264151,39.99676095629392,2189.0348164287325,2740.927746284828,2069.2710185287165,1185.1709726900192,1102.623290247197,1136.0603006968638,884.7404982533994,495.1382784187364,513.0901546130386,404.02044419109313,473.8015458746758,51.003,35.994,37.739,90.623,-26.722,32.48,22.016,37.526,-20.623,5.933,17.304,11.378
classic pop and rock,b'TRBCOKA128F4280D91',-6.46,137.746,4,5,0,289.64526,0.3604457658067229,250.33746,0.0,280.201,42.92600740740738,19.69260411522634,-35.811934979423896,15.162320987654327,1.0091563786008189,26.077173662551424,-2.7445547325102924,-6.95561481481482,4.648404938271596,-7.661722633744861,-3.0525333333333307,3.1935703703703733,48.99145292916319,3770.1237631461518,4855.322491976846,2284.975530603144,1069.343633559085,2461.8159387607902,1191.9988146107903,853.5579646746768,454.08967014055185,595.8350037773886,535.971025918024,308.79298603270206,46.314,42.585,-32.179,12.3,71.247,190.344,-0.281,-2.633,-14.046,67.782,65.834,-10.817
